网页地址,项目位置,面积(公顷),供地方式,行业分类,成交价格(万元),下限,上限,约定交地时间,经度,纬度
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=90ade8ed-c131-47ed-89dc-7b469743641c,兰州市红古区平安镇张家寺，东临心一路，南邻商住楼，西临二层商铺，北临凤凰路,0.37975,挂牌出让,房地产业,153.9,1,2.2,2018年6月1日,103.17842,36.188859
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=fe0d3209-e6b7-45ab-8c60-10cc7c488163,兰州市七里河区T140号规划路以南，S133号规划路以西,0.76543,挂牌出让,房地产业,12030,1,6.5,2013年9月23日,,
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=2aea86c5-3914-4dc9-a183-4c7c2ebd8c92,兰州市七里河区河湾堡西街25号,0.57599,协议出让,房屋和土木工程业,172.19,1,3.47,2015年7月24日,,
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=75bc009f-ac1c-4a0d-ad5b-f1b8b4412971,兰州市七里河区彭家坪片区南临T229#规划路，东临、北临西坪村，西临规划防护绿地。,0.21095,挂牌出让,零售业,4240,,0.8,2021年1月19日,,
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=452eb5b7-fd02-46cf-b957-088bfa59f0f9,兰州市七里河区西津西路3号,1.20531,协议出让,文化艺术业,98.1905,1,4.88,2015年7月24日,,
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=16c2f847-fb51-4831-9a84-e65d9053c572,兰州市西固区康乐路27号,5.49043,协议出让,房屋和土木工程业,844.52,1,3.5,2015年7月24日,,
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=21256efd-5128-494c-800b-81089c00d824,兰州天智房地产投资开发有限公司,8.20225,挂牌出让,房地产业,7261,1,2.5,2013年12月25日,,
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=c75987c0-ed11-4191-a1d8-dbaca9d7ce4c,兰州铁路公安处看守所以东、B107-3 号路以南、B265 号路以西、T299 号路以北,0.73863,挂牌出让,批发和零售业,5640,0,0.2,2017年6月24日,103.767426,36.067609
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=dc09fc28-7b71-4abe-b1a7-fbd5eb9dffc3,兰州新区BW4#路,4.35202,协议出让,交通运输、仓储和邮政业,913.92,,,2020年2月6日,103.677627,36.487037
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=7623171a-e56a-4daf-aa45-e7607535a310,兰州新区BW4#路以南、BW9#路以西、纬五十一路以北,27.2028,挂牌出让,仓储业,6091,0.8,0,2018年10月30日,103.658841,36.479848
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=288d63d5-49cf-40d5-861e-5a4dda082985,兰州新区BW9#路以东、BW4#路以南、BW13#路以西、纬五十一路以北,22.96476,挂牌出让,仓储业,5137,0.8,0,2018年10月30日,103.693779,36.506374
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=ffb3f024-33f2-4381-bb68-2557f5fc9b41,兰州新区BZ13#路以东、BZ24#以南、经四十五路以西、纬六十四路以北,18.50232,挂牌出让,通讯设备、计算机及其他电子设备制造业,2655,0.7,0,2018年7月1日,103.693394,36.500291
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=cd48dd2a-3c65-4986-924a-54430600851f,兰州新区BZ20#路以南、经五十路以西区域,6.29488,挂牌出让,农副食品加工业,959,0.7,0,2018年8月4日,103.677627,36.487037
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=8fceaada-3c73-4c9a-b516-d265ee491638,兰州新区BZ31#路以东、BZ4#以西、BZ1#以北,2.26956,挂牌出让,建筑装饰业,523,0.7,0,2018年5月2日,103.729097,36.524642
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=30e9dd7d-3636-4c71-86f3-948f2abbde6e,兰州新区ES1#路（东西一路）以南、ES6#路（环一路）以西,6.49724,协议出让,租赁和商务服务业,11903.169,1,2.7,2019年12月10日,103.66608,36.489228
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=e7338622-a3ca-4584-8fa4-9f989782f260,兰州新区JK1#以东、JK28#以南、昆仑山大道（经十三路）以西,6.91353,挂牌出让,房地产业,1408,0.7,0,2017年6月22日,103.694262,36.526513
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=8b752888-fbd3-4d82-b424-3126b5c92ebc,兰州新区NCE3#路以东、NCE6#以南,5.42906,挂牌出让,其他服务业,888,0,1.5,2018年9月2日,103.686263,36.469831
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=9c370730-a6ba-4ff1-85cc-fc6c4dc58417,兰州新区NCE3#路以东、NCE8#以北,7.69569,挂牌出让,其他服务业,1159,0,0.5,2018年9月2日,103.686263,36.469831
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=bbc8693c-b07a-47f4-8299-5be12d6eed30,兰州新区NCE5#路以东、NCE6#路以南、NCE7#以西,12.47892,协议出让,交通运输、仓储和邮政业,11253.199,,1.5,2019年10月21日,103.688021,36.471172
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=6c73f572-9ae0-4441-9e47-0d01bc343cab,兰州新区NCE5#路以东、NCE8#以北,4.78896,挂牌出让,其他服务业,700,0,0.5,2018年9月2日,103.688021,36.471172
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=bd4abcce-6faa-4e51-a0a1-23acfc0bbd2d,兰州新区NCE5#路以东、NCE8#以北,4.7704,挂牌出让,其他服务业,734,0,0.5,2018年9月2日,103.688021,36.471172
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=0de9c7b8-6053-4cc9-8496-f8b5855ce05e,兰州新区NCE5#路以东、NCE8#以北,8.05839,挂牌出让,其他服务业,1226,0,0.5,2018年9月2日,103.688021,36.471172
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=9232bc53-357e-49c9-b60f-0d9a0f8cb092,兰州新区NCE5#路以西、NCE8#以北,5.3938,挂牌出让,其他服务业,856,0,0.5,2018年9月2日,103.688021,36.471172
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=e2fe78d9-ec6d-47ab-9826-65a83a81d719,兰州新区NCE7#路以东、NCE4#以南、NCE3#以西、NCE6#以北,3.8337,挂牌出让,房地产业,507,0,2,2017年7月22日,103.677483,36.479753
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=9fd50b2d-6276-4a82-8ac2-7fafbe00200e,兰州新区NCE7#路以东、NCE4#以南、NCE3#以西、NCE6#以北,5.89386,挂牌出让,房地产业,758,0,2,2017年7月22日,103.677483,36.479753
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=8b55b2de-62a9-4c31-8f6a-aef4552dc76a,兰州新区NCE7#路以东、NCE4#以南、NCE3#以西、NCE6#以北,6.33609,挂牌出让,房地产业,802,0,2,2017年7月22日,103.677483,36.479753
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=d12d5755-7613-48c3-83c0-b19614e403c3,兰州新区NCE7#路以东、NCE4#以南、NCE3#以西、NCE6#以北,7.64443,挂牌出让,房地产业,921,0,2,2017年7月22日,103.677483,36.479753
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=625458fe-c4f2-4141-8b8d-b4f8c818c4aa,兰州新区NCE7#路以东、NCE4#以南、NCE3#以西、NCE6#以北,7.23556,挂牌出让,房地产业,975,0,2,2017年7月22日,103.677483,36.479753
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=3d81c462-daac-432c-b162-e922b6583f41,兰州新区NCE7#路以东、NCE4#以南、NCE3#以西、NCE6#以北,7.81821,挂牌出让,房地产业,1097,0,2,2017年7月22日,103.677483,36.479753
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=d5018cc2-ccfc-4a12-9076-704df1c10a09,兰州新区NCE7#路以西、NCE8#以北,6.60959,挂牌出让,其他服务业,1008,0,0.5,2018年2月12日,103.677483,36.479753
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=dad9ef9c-4a43-4ecc-8fe8-27e40d6b059b,兰州新区XZ14#路以南、XZ25#路以东、纬十五路以北,7.81329,协议出让,公共设施管理业,15033.516,1,3,2019年10月30日,103.658841,36.479848
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=e51e87d4-a54d-41cd-8552-cf5c4fa40b55,兰州新区ZB10#路以北、纬二十八路以南、经十四路以西区域,1.4416,挂牌出让,电气机械及器材制造业,328,0.7,0,2019年1月10日,103.693779,36.506374
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=2e79b447-6b53-48e3-8c8c-046b89514a58,兰州新区ZB10#路以南、经十四路以西、纬二十八路以北,8.8865,挂牌出让,其它,1965,0.7,0,2018年5月27日,103.693394,36.500291
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=3f5475be-be39-4d61-9b59-d11a5b30c62f,兰州新区奥体东路以北、纬六东路以南、经二十六路以东、经二十七路以西,40.34341,协议出让,农、林、牧、渔业,37915.0362,,1.5,2020年3月3日,103.693394,36.500291
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=5d679a67-d96b-43ee-ac05-628b0229fe04,兰州新区奥体东路以南、经二十七路以东,5.39938,协议出让,农、林、牧、渔业,1985.6578,,1.5,2020年3月3日,103.675197,36.471608
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=b28bb04b-1f62-4ad9-8042-98b8185e22fa,兰州新区北快速路以南、经十四路以西、支路以北区域,7.23861,挂牌出让,制造业,1021.495,0.7,,2019年1月10日,103.264645,36.715608
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=62fef1f6-b886-4a4d-b7d0-ca65279ba7d5,兰州新区北快速路以南、文曲中路以西,3.17561,协议出让,水利、环境和公共设施管理业,666.89,,1,2020年1月7日,103.677627,36.487037
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=5f7d72be-355c-438e-b588-10d8671f92d9,兰州新区环湖东路以南、纬十一路以北、经九路以东、兴隆山路西,6.46325,挂牌出让,房地产业,4547,0,4,2018年5月27日,103.693394,36.500291
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=d1ab5027-9e6c-484e-b116-ec10992c7ee0,兰州新区火车站站前广场以北、综合客运枢纽站以南、经一路以西、中川城际铁路以东,0.70134,协议出让,水利、环境和公共设施管理业,147.28,,1,2020年1月7日,103.693394,36.500291
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=ba60a7d6-ac79-4750-a4cb-82bd516f3870,兰州新区建材二路以南、新港二路以西,1.60504,挂牌出让,房地产业,1084,0,2.5,2018年5月18日,103.655868,36.503942
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=e900189b-bf87-4436-83ea-886ef19a8f10,兰州新区经二十七路以东、奥体东路以北、崆峒山路以南,8.47378,协议出让,农、林、牧、渔业,4509.5665,,1.5,2020年3月3日,103.732243,36.532261
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=a7ec708c-94f4-4a74-ab66-2822b647a028,兰州新区经十二路以东、景观水系以西、紫金绿色农贸产业园项目以北,1.33349,挂牌出让,房地产业,1078,0,3,2018年5月27日,103.612832,36.620959
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=951e9ce9-7e97-49ac-b536-137aab98d8a5,兰州新区经十二路以东、纬一路以北区域,8.70971,挂牌出让,房地产业,5839,1,2.5,2018年11月9日,103.661469,36.507099
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=6d753ae8-2846-4032-a00c-2166c9eb2312,兰州新区经十二路以东、纬一路以北区域,10.39769,挂牌出让,房地产业,7260,0,3,2018年11月9日,103.661469,36.507099
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=c0a082cc-0680-4129-b80a-a710d57272f0,兰州新区经十二路以西、纬三路以北,1.69812,挂牌出让,房地产业,1288,0,3.5,2018年7月1日,103.687874,36.475197
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=75c09612-faf3-46c6-ba11-cf2e7b77ffdb,兰州新区经十六路以东、东西一路以南、纬七路以北,4.96501,挂牌出让,房地产业,3007,1,3,2018年5月27日,103.66066,36.483303
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=ff3112f7-f9bf-4c84-9424-7d519f9f168a,兰州新区经十路以东、纬十三路以南、南绕城以北,7.59044,挂牌出让,房地产业,9530,1,3.5,2018年9月16日,103.693394,36.500291
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=843c9143-b947-4e7d-bfc9-83869a42a683,兰州新区经十三路以东、XZ12#路以北区域,4.86585,挂牌出让,房地产业,1151,0,3,2018年8月4日,103.694262,36.526513
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=286e6513-5939-4db6-ac8e-9685def1f25c,兰州新区经十三路以东、XZ12#路以南、XZ23#路以西、纬三路以北,5.84873,挂牌出让,计算机服务业,1360,0,2.5,2018年7月1日,103.658841,36.479848
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=4aea339e-3823-4332-9417-d3c4f60db090,兰州新区经十三路以东、经十四路以西、纬三十四路以北,1.91731,挂牌出让,农业,251,0.7,0,2018年5月18日,103.693394,36.500291
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=1ec0a6b3-6e69-4859-8221-aa986b882722,兰州新区经十三路以东、经十四路以西、纬三十四路以北,4.91071,挂牌出让,食品制造业,793,0.7,0,2018年5月18日,103.693394,36.500291
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=542f6d98-9651-40cf-856f-efa862b4bee1,兰州新区经十四路以东、纬十路以南、纬八路以北,19.99995,挂牌出让,研究与试验发展,4674,0.7,0,2018年7月1日,103.693779,36.506374
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=14ef274a-127b-4713-8b5d-d65e835e99ae,兰州新区经十一路以东、经十二路以西、纬十四路以北、纬十六路以南,31,划拨,房地产业,6463.5,1,2,2014年6月26日,103.689909,36.521944
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=bc882b0f-746c-40b1-8f5d-26c3f01a11cc,兰州新区经十一路以东、纬八路以南、支路以西,2.90374,挂牌出让,农业,3203,0,2.5,2018年9月14日,103.693779,36.506374
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=22518c87-8443-4f06-b4cf-1d9f9bc0173b,兰州新区经十一路以东、纬六路以北、支路以西,6.22669,挂牌出让,商务服务业,4851,0,3,2018年9月16日,103.693394,36.500291
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=2d283166-687a-4444-94dd-7a53e0fe9db0,兰州新区经四十九路以东、BZ12#路以南、经五十路以西、淮河大道（货站北路）以北,9.3844,挂牌出让,农副食品加工业,1312,0.7,0,2018年5月18日,103.693237,36.514286
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=3318beb6-f4bf-4073-aafa-4369332267a9,兰州新区经四十路以东、FD4#路以南、FD29#路以西、货站北路以北区域,6.31784,挂牌出让,制造业,1406.491,0.7,0,2019年2月27日,103.658841,36.479848
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=a9e54f3b-026d-4af8-bd6a-512484b72f33,兰州新区经四十五路以东、BZ18#以南、BZ13#以西、BZ16#以北,13.65009,挂牌出让,家具制造业,2036,0.7,0,2017年7月22日,103.677627,36.487037
